,EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,EXT8,EXT9,EXT10,EST1,EST2,EST3,EST4,EST5,EST6,EST7,EST8,EST9,EST10,AGR1,AGR2,AGR3,AGR4,AGR5,AGR6,AGR7,AGR8,AGR9,AGR10,CSN1,CSN2,CSN3,CSN4,CSN5,CSN6,CSN7,CSN8,CSN9,CSN10,OPN1,OPN2,OPN3,OPN4,OPN5,OPN6,OPN7,OPN8,OPN9,OPN10
15251,2,4,3,4,3,2,3,5,2,5,1,4,2,3,4,3.0,2.0,1.0,3.0,3.0,2.0,5.0,4.0,4.0,2.0,4.0,1.0,5.0,4.0,5.0,3.0,1.0,5.0,3.0,3.0,2.0,4.0,1.0,2.0,3.0,4.0,2.0,5.0,1.0,4.0,1.0,4.0,3.0,2.0,5.0
15252,4,1,5,1,4,1,5,3,4,4,4,3,4,2,2,4.0,4.0,4.0,4.0,1.0,4.0,5.0,2.0,4.0,2.0,4.0,1.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,5.0,2.0,4.0,1.0,4.0,2.0,4.0,5.0
15253,1,5,1,5,1,5,1,5,1,5,5,3,5,1,5,5.0,3.0,3.0,5.0,5.0,2.0,3.0,1.0,5.0,4.0,5.0,1.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,2.0,3.0,4.0,5.0,4.0,1.0,1.0,5.0,1.0,4.0,1.0,5.0,1.0,1.0,5.0,1.0
15254,3,2,4,3,3,3,2,5,3,5,4,3,4,5,3,4.0,4.0,3.0,4.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0
15255,3,3,1,4,4,4,3,5,1,5,1,3,3,1,2,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0,4.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,1.0,5.0,2.0,0.0,4.0,0.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0
15256,5,2,4,2,4,2,3,4,4,2,4,4,4,4,2,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0
15257,3,4,4,3,2,3,3,4,2,3,1,5,2,5,1,1.0,2.0,1.0,3.0,1.0,4.0,2.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,2.0,4.0,5.0,4.0,1.0,4.0,3.0,4.0,2.0,4.0,5.0,1.0,5.0,1.0,4.0,1.0,4.0,3.0,4.0,5.0
15258,4,2,5,2,5,1,5,2,4,2,5,4,5,2,5,4.0,4.0,3.0,4.0,3.0,1.0,5.0,1.0,4.0,2.0,5.0,2.0,4.0,4.0,5.0,4.0,2.0,4.0,2.0,4.0,5.0,4.0,3.0,3.0,1.0,3.0,3.0,5.0,4.0,5.0,0.0,3.0,2.0,5.0,5.0
15259,5,3,3,3,5,4,2,3,3,5,3,3,3,3,3,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0
15260,3,3,3,3,3,4,4,3,4,4,4,3,4,1,4,4.0,4.0,4.0,4.0,5.0,1.0,4.0,3.0,5.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0
15261,3,3,3,4,3,3,4,4,4,3,5,3,5,2,2,4.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,5.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0
15262,4,2,3,3,4,1,3,5,4,1,5,3,3,2,3,2.0,4.0,2.0,2.0,4.0,2.0,5.0,4.0,5.0,1.0,5.0,1.0,4.0,5.0,4.0,2.0,2.0,5.0,2.0,1.0,5.0,3.0,3.0,4.0,4.0,5.0,1.0,5.0,1.0,3.0,1.0,5.0,5.0,5.0,5.0
15263,3,4,3,3,3,3,3,4,3,4,3,3,2,3,3,1.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,4.0,1.0,5.0,1.0,5.0,3.0,5.0,4.0,3.0,2.0,4.0,1.0,4.0,2.0,5.0,4.0,3.0,4.0
15264,3,4,3,4,2,4,2,5,1,4,4,3,4,3,2,3.0,4.0,3.0,4.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,5.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0
15265,2,1,5,3,5,3,1,5,4,5,4,3,5,1,1,4.0,5.0,3.0,4.0,1.0,2.0,5.0,4.0,5.0,1.0,5.0,1.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,2.0,5.0,1.0,5.0,2.0,3.0,5.0
15266,1,5,2,5,3,5,3,5,3,4,4,3,5,3,4,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,5.0,3.0,2.0,3.0,5.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0
15267,4,2,4,2,4,1,3,2,4,3,3,2,4,3,4,1.0,1.0,1.0,4.0,3.0,1.0,4.0,3.0,5.0,1.0,4.0,2.0,4.0,5.0,4.0,3.0,2.0,4.0,2.0,2.0,1.0,5.0,1.0,4.0,3.0,5.0,1.0,4.0,2.0,5.0,1.0,5.0,4.0,4.0,4.0
15268,2,2,1,4,1,4,2,5,2,2,5,1,5,1,5,5.0,5.0,4.0,5.0,5.0,1.0,2.0,5.0,5.0,1.0,5.0,2.0,5.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,5.0,4.0,3.0,2.0,4.0,3.0,2.0,5.0,2.0,3.0,1.0,4.0,4.0,5.0,5.0
15269,5,3,4,2,4,3,4,2,4,4,1,4,2,5,2,1.0,4.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,5.0,2.0,4.0,4.0,4.0,4.0,1.0,5.0,1.0,5.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,2.0,5.0,5.0
15270,4,2,4,3,4,1,4,1,5,5,2,4,5,4,2,2.0,2.0,1.0,2.0,1.0,2.0,5.0,4.0,5.0,1.0,4.0,1.0,4.0,5.0,4.0,4.0,2.0,5.0,1.0,4.0,1.0,5.0,1.0,4.0,4.0,4.0,1.0,5.0,1.0,5.0,1.0,4.0,5.0,5.0,5.0
15271,3,4,4,3,4,2,2,3,4,3,4,2,4,4,4,4.0,4.0,4.0,4.0,2.0,5.0,5.0,3.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,4.0,4.0,4.0,3.0
15272,3,2,5,3,5,1,4,4,5,5,0,2,5,2,4,4.0,4.0,4.0,4.0,4.0,1.0,5.0,3.0,4.0,1.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,5.0,2.0,1.0,4.0,2.0,2.0,2.0,3.0,4.0,1.0,5.0,1.0,5.0,2.0,4.0,2.0,5.0,5.0
15273,3,1,2,1,5,2,4,2,4,3,5,2,4,3,3,4.0,4.0,3.0,4.0,3.0,1.0,4.0,3.0,5.0,1.0,5.0,1.0,4.0,4.0,5.0,4.0,1.0,4.0,1.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0
15274,2,3,3,4,4,3,1,4,2,4,3,5,1,5,3,1.0,3.0,3.0,5.0,1.0,5.0,3.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,4.0,3.0,2.0,5.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,1.0,5.0,5.0,3.0,5.0
15275,1,3,1,5,1,2,1,5,2,5,5,1,5,2,4,1.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,3.0,1.0,2.0,3.0,5.0,3.0,1.0,3.0,5.0,3.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0
15276,2,4,3,4,4,2,2,5,2,5,2,3,4,2,1,1.0,2.0,1.0,2.0,5.0,2.0,4.0,4.0,4.0,2.0,1.0,2.0,4.0,1.0,4.0,4.0,4.0,3.0,4.0,1.0,5.0,5.0,2.0,1.0,4.0,5.0,1.0,4.0,1.0,5.0,1.0,4.0,5.0,5.0,5.0
15277,1,5,2,5,2,4,1,4,2,4,4,2,4,1,4,4.0,3.0,3.0,4.0,4.0,1.0,5.0,2.0,5.0,2.0,4.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0
15278,1,2,2,3,4,1,2,2,5,4,1,4,2,1,5,5.0,2.0,2.0,5.0,5.0,1.0,4.0,2.0,5.0,1.0,5.0,1.0,5.0,5.0,3.0,3.0,3.0,5.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,2.0,4.0,1.0,4.0,1.0,2.0,3.0,4.0,5.0
15279,4,2,2,4,3,3,3,3,2,5,3,3,5,2,5,4.0,5.0,4.0,4.0,4.0,2.0,2.0,5.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,0.0,4.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0
15280,1,4,3,4,1,4,1,5,2,4,2,5,3,3,3,1.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,5.0,1.0,4.0,1.0,5.0,3.0,4.0,4.0
15281,3,2,2,4,4,2,4,4,2,4,2,4,4,5,2,1.0,5.0,1.0,1.0,1.0,5.0,5.0,2.0,5.0,1.0,5.0,1.0,5.0,5.0,4.0,5.0,1.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,4.0,2.0,4.0,3.0,5.0,1.0,5.0,4.0,4.0,5.0
15282,2,4,2,4,3,2,3,3,4,5,1,5,2,4,1,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,4.0,5.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,5.0,3.0,1.0,5.0,1.0,5.0,1.0,5.0,3.0,5.0,5.0
15283,1,1,3,5,4,2,1,5,1,2,4,4,4,3,5,4.0,4.0,2.0,4.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,3.0,5.0,3.0,3.0,4.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,3.0,5.0,4.0,2.0,3.0,2.0,1.0,1.0,4.0,3.0
15284,2,3,2,3,3,3,2,2,4,4,5,4,5,1,3,5.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,5.0,2.0,4.0,1.0,3.0,2.0,3.0,5.0
15285,3,1,2,3,4,1,3,2,3,2,4,3,4,3,3,2.0,2.0,2.0,5.0,2.0,4.0,2.0,4.0,2.0,5.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0
15286,1,4,3,4,1,5,1,4,2,5,5,2,5,2,3,4.0,3.0,2.0,4.0,3.0,1.0,5.0,3.0,4.0,2.0,5.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,1.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0
15287,4,1,5,1,5,1,5,2,2,1,3,3,3,2,3,3.0,1.0,2.0,2.0,2.0,3.0,5.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,5.0,3.0,5.0,2.0,5.0,2.0,5.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,5.0,2.0,4.0,5.0
15288,3,5,2,3,2,2,2,5,2,5,2,4,2,4,2,1.0,1.0,1.0,2.0,1.0,4.0,5.0,4.0,2.0,4.0,2.0,4.0,2.0,1.0,5.0,4.0,3.0,5.0,2.0,3.0,1.0,3.0,3.0,4.0,5.0,4.0,2.0,5.0,2.0,5.0,1.0,4.0,3.0,5.0,5.0
15289,5,3,3,4,3,3,4,5,3,5,2,4,2,2,1,2.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,5.0,2.0,4.0,2.0,4.0,5.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,5.0,4.0,1.0,4.0,1.0,3.0,2.0,4.0,4.0,5.0,5.0
15290,1,3,1,5,3,3,1,5,1,5,5,2,5,2,5,4.0,3.0,2.0,4.0,3.0,1.0,3.0,1.0,5.0,1.0,5.0,2.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,1.0,5.0,4.0,4.0,3.0
15291,4,3,4,3,3,2,3,2,3,5,5,2,5,1,3,5.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,5.0,4.0,5.0,1.0,5.0,2.0,5.0,1.0,5.0,1.0,5.0,4.0,5.0,1.0,5.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0
15292,4,1,5,2,5,2,5,3,4,3,3,3,4,3,3,1.0,3.0,2.0,2.0,3.0,1.0,5.0,4.0,4.0,1.0,3.0,1.0,4.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,5.0,1.0,4.0,1.0,3.0,2.0,5.0,5.0
15293,1,5,1,5,2,4,1,4,2,5,3,2,5,1,4,4.0,4.0,3.0,5.0,5.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,5.0,3.0,5.0,1.0,5.0,2.0,4.0,1.0,3.0,4.0,3.0,5.0,1.0,3.0,2.0,3.0,3.0,5.0,4.0
15294,3,2,3,3,4,3,3,3,3,4,3,3,4,3,4,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,0.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0
15295,5,4,4,3,2,4,4,5,1,3,5,1,3,3,5,5.0,5.0,5.0,5.0,2.0,4.0,2.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,5.0,1.0,3.0,2.0,5.0,2.0,3.0,2.0,5.0,3.0,5.0,5.0,1.0,3.0,4.0
15296,1,2,3,3,3,2,3,4,2,4,2,2,3,2,2,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,5.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,5.0,4.0,5.0,4.0
15297,4,5,3,5,2,3,1,5,5,5,5,5,5,3,1,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,1.0,5.0,3.0,2.0,5.0,5.0,3.0,5.0,5.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,1.0,5.0,5.0
15298,2,4,3,3,3,5,1,3,3,5,4,3,4,4,4,5.0,4.0,3.0,5.0,4.0,3.0,2.0,3.0,5.0,2.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0
15299,1,4,2,5,1,3,1,5,1,4,5,2,5,2,5,3.0,3.0,2.0,2.0,4.0,5.0,3.0,1.0,5.0,2.0,5.0,2.0,3.0,5.0,3.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,0.0,2.0,4.0,2.0,4.0,2.0,5.0,3.0,5.0,4.0
15300,2,3,4,2,2,3,2,1,1,2,4,1,3,1,3,4.0,3.0,1.0,2.0,3.0,5.0,5.0,1.0,5.0,2.0,5.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,1.0,3.0,2.0,4.0,1.0,3.0,4.0,4.0,1.0,3.0,2.0,3.0,1.0,5.0,2.0,4.0,3.0
15301,1,2,4,5,5,1,5,3,2,4,4,3,5,3,5,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,2.0,1.0,5.0,4.0,1.0,5.0,4.0,4.0,2.0,2.0,2.0,1.0,5.0,3.0,1.0,3.0,1.0,4.0,2.0,5.0,2.0,5.0,4.0
15302,2,3,4,2,4,2,2,4,3,3,4,2,4,1,2,2.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,1.0,4.0,3.0,5.0,4.0,5.0,4.0
15303,2,2,3,4,2,2,2,4,2,5,4,2,5,4,2,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,5.0,2.0,5.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0
15304,3,2,4,3,3,2,4,3,3,4,2,4,2,2,2,1.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,5.0,2.0,4.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0,1.0,4.0,2.0,5.0,3.0,4.0,4.0
15305,4,1,5,2,5,1,4,2,5,2,4,3,4,3,1,3.0,5.0,4.0,1.0,2.0,4.0,5.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,5.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,1.0,5.0,2.0,4.0,1.0,5.0,1.0,5.0,4.0
15306,4,3,3,2,2,1,1,2,4,5,3,4,2,3,2,1.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,5.0,2.0,4.0,1.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,3.0,4.0,4.0,1.0,5.0,2.0,4.0,1.0,5.0,4.0,3.0,5.0
15307,3,5,3,5,3,5,3,5,2,5,5,3,5,5,3,4.0,3.0,3.0,4.0,5.0,1.0,4.0,2.0,5.0,2.0,4.0,2.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,2.0,1.0,4.0,5.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,5.0,3.0
15308,1,3,5,1,5,1,5,5,1,1,1,4,1,4,1,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,4.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,2.0,3.0,5.0
15309,2,2,2,4,1,1,2,4,4,4,3,4,4,2,2,3.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,4.0,2.0,5.0,3.0,3.0,4.0,3.0,3.0,2.0,5.0,2.0,5.0,1.0,4.0,3.0,4.0,5.0
15310,1,4,3,5,4,4,2,5,3,4,4,4,4,1,2,2.0,2.0,2.0,2.0,4.0,4.0,5.0,1.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,2.0,5.0,4.0,4.0,1.0,5.0,2.0,3.0,4.0,1.0,3.0,1.0,3.0,2.0,5.0,3.0
15311,4,2,4,2,4,1,3,2,4,2,4,3,4,2,1,2.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,3.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,4.0,4.0,4.0
15312,1,3,3,4,3,4,1,4,2,5,5,1,5,1,4,4.0,5.0,5.0,5.0,2.0,1.0,5.0,1.0,5.0,1.0,0.0,1.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,2.0,5.0,1.0,2.0,2.0,4.0,2.0,5.0,5.0
15313,4,1,5,2,5,1,5,5,4,4,3,4,5,2,4,5.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,2.0,5.0,5.0,2.0,5.0,5.0,4.0,2.0,4.0,3.0,4.0,1.0,5.0,4.0,5.0,4.0
15314,0,3,2,5,2,3,1,5,1,1,3,1,5,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,1.0,3.0,1.0,3.0,5.0,5.0,4.0,1.0,5.0,1.0,5.0,2.0,4.0,3.0,5.0,4.0,1.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,1.0
15315,4,3,4,2,4,3,4,4,4,4,4,3,3,3,3,2.0,4.0,3.0,4.0,3.0,2.0,4.0,2.0,5.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,5.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0
15316,4,1,3,1,5,2,4,3,3,3,4,3,4,1,2,1.0,2.0,1.0,3.0,1.0,4.0,4.0,2.0,4.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0
15317,5,1,4,3,3,2,3,4,5,2,2,4,2,3,4,3.0,5.0,4.0,4.0,2.0,2.0,5.0,3.0,4.0,4.0,5.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,5.0,4.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0,1.0,3.0,5.0,4.0,4.0
15318,1,5,2,5,1,5,1,5,1,5,4,1,4,5,4,4.0,5.0,4.0,4.0,5.0,1.0,3.0,2.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,0.0,1.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0
15319,4,1,5,2,4,2,5,3,4,2,3,4,3,4,2,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,5.0,2.0,5.0,4.0,4.0,4.0,1.0,4.0,2.0,4.0,1.0,4.0,1.0,4.0,4.0,3.0,1.0,4.0,2.0,4.0,2.0,4.0,3.0,5.0,4.0
15320,3,3,4,2,4,4,3,3,2,2,4,3,4,3,2,2.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0
15321,5,4,5,1,4,3,5,5,1,4,1,4,1,3,2,1.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0
15322,2,2,2,5,4,4,4,5,1,5,4,4,5,1,4,5.0,5.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0,1.0,5.0,2.0,5.0,5.0,4.0,2.0,5.0,3.0,4.0,2.0,5.0,1.0,3.0,2.0,3.0,4.0,3.0,5.0,2.0,3.0,1.0,3.0,2.0,4.0,5.0
15323,4,3,4,4,2,3,2,2,3,4,3,2,4,2,4,4.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0
15324,3,4,3,3,2,3,1,3,3,4,1,3,3,0,2,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,1.0,3.0,2.0,3.0,5.0
15325,5,2,3,2,4,2,4,4,4,4,0,3,4,2,4,0.0,4.0,4.0,4.0,5.0,1.0,5.0,1.0,5.0,2.0,5.0,1.0,4.0,4.0,5.0,1.0,5.0,5.0,2.0,2.0,5.0,4.0,4.0,3.0,5.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,4.0,5.0,5.0
15326,3,2,3,4,3,3,2,3,2,5,1,2,5,2,5,5.0,5.0,4.0,3.0,3.0,1.0,4.0,1.0,5.0,2.0,5.0,1.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,1.0,3.0,2.0,4.0,4.0
15327,4,2,4,3,4,2,4,2,3,2,2,4,3,4,2,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,0.0,3.0,3.0
15328,2,3,3,3,3,2,2,2,3,4,5,1,5,1,4,5.0,5.0,5.0,2.0,5.0,1.0,4.0,1.0,5.0,2.0,5.0,1.0,4.0,5.0,4.0,3.0,1.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,5.0,1.0,2.0,1.0,5.0,3.0,5.0,2.0
15329,1,2,4,3,5,1,4,4,3,4,4,3,4,2,1,1.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,5.0,1.0,4.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,4.0,5.0,5.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,5.0,3.0
